"SecurityID","Symbol","ContractCode","ShortName","TradingDate","DataType","ExchangeCode","CallOrPut","UnderlyingSecurityID","Filling","ContinueSign","MainSign","PreClosePrice","PreSettlePrice","PrePosition","PositionChange","AvgPrice","ClosePriceChangeRatio","SettlePriceChangeRatio","Amplitude","LimitUp","LimitDown","InitialMargin","MaintainingMargin","InitialMarginRatio","MaintainingMarginRatio","ChangeRatio"
"209000000142","10000062","601318C1403M03750","中国平安购3月3750","2014-01-30","2","SSE","C","201000004264","0","P9802","2","3.0740","3.0740","1532","-4","2.8598","-3.481","-2.798","8.5556","7.0020","0.0010","12894.0000","12773.0000","32.8259","32.6341",""
"209000000192","90000096","510050P1406M01400","50ETF沽6月1400","2014-01-30","2","SSE","P","202000001384","0","P9803","2","0.0350","0.0350","427","-6","0.0365","11.429","11.429","11.4286","0.1660","0.0010","1668.0000","1852.5000","11.1796","12.5593",""
"209000000183","10000095","601318C1406M04750","中国平安购6月4750","2014-01-30","2","SSE","C","201000004264","0","P9803","2","0.7650","0.7840","921","-21","0.6995","-5.867","-6.505","10.5867","3.8900","0.0010","4712.0000","4647.0000","11.9959","11.8728",""
"209000000163","90000083","510180C1402M01850","180ETF购2月1850","2014-01-30","2","SSE","C","202000001396","0","P9801","2","0.1040","0.1040","419","12","0.0955","-15.385","-15.385","15.3846","0.2970","0.0010","3939.5000","3745.0000","20.3802","19.6073",""
"209000000174","10000086","600104P1403M01100","上汽集团沽3月1100","2014-01-30","2","SSE","P","201000003456","0","P9802","2","0.2350","0.2350","774","85","0.2439","2.979","6.809","5.5319","1.1260","0.0010","7087.5000","7580.0000","10.8289","11.6795",""
"209000000164","90000084","510180P1402M01850","180ETF沽2月1850","2014-01-30","2","SSE","P","202000001396","0","P9801","2","0.0150","0.0150","148","32","0.0170","33.333","33.333","46.6667","0.1920","0.0010","2219.5000","2465.0000","11.4822","12.9058",""
"209000000175","10000087","600104C1406M01100","上汽集团购6月1100","2014-01-30","2","SSE","C","201000003456","0","P9803","2","3.3130","3.3460","7981","-37","3.3183","-1.285","-1.614","13.4190","4.6550","2.0370","33092.5000","32685.0000","50.5615","50.3621",""
"209000000165","90000085","510180C1403M01850","180ETF购3月1850","2014-01-30","2","SSE","C","202000001396","0","P9802","2","0.1250","0.1250","598","7","0.1164","-12.800","-12.800","12.0000","0.3180","0.0010","4149.5000","3955.0000","21.4666","20.7068",""
"209000000184","10000096","601318P1406M04750","中国平安沽6月4750","2014-01-30","2","SSE","P","201000004264","0","P9803","2","8.3460","8.3460","464","-43","","0.000","0.168","0.0000","12.2740","4.4180","18166.0000","18145.0000","46.2475","46.3592",""
"209000000195","90000099","510180C1402M01800","180ETF购2月1800","2014-01-30","2","SSE","C","202000001396","0","P9801","2","0.1450","0.1470","553","84","0.1349","-14.286","-14.286","13.6054","0.3400","0.0010","4369.5000","4125.0000","22.6048","21.5969",""
"209000000166","90000086","510180P1403M01850","180ETF沽3月1850","2014-01-30","2","SSE","P","202000001396","0","P9802","2","0.0300","0.0300","168","30","0.0321","16.667","16.667","23.3333","0.2070","0.0010","2369.5000","2615.0000","12.2581","13.6911",""
"209000000199","90000103","510180C1406M01800","180ETF购6月1800","2014-01-30","2","SSE","C","202000001396","0","P9803","2","0.2160","0.2160","521","10","0.2062","-7.407","-7.407","7.4074","0.4090","0.0230","5059.5000","4865.0000","26.1743","25.4712",""
"209000000167","90000087","510180C1406M01850","180ETF购6月1850","2014-01-30","2","SSE","C","202000001396","0","P9803","2","0.1830","0.1840","493","2","0.1752","-8.152","-8.152","7.6087","0.3770","0.0010","4739.5000","4555.0000","24.5189","23.8482",""
"209000000176","10000088","600104P1406M01100","上汽集团沽6月1100","2014-01-30","2","SSE","P","201000003456","0","P9803","2","0.5770","0.5770","356","52","0.5909","3.120","4.333","3.4662","1.4680","0.0010","8797.5000","9335.0000","13.4416","14.3837",""
"209000000197","90000101","510180C1403M01800","180ETF购3月1800","2014-01-30","2","SSE","C","202000001396","0","P9802","2","0.1620","0.1630","243","131","0.1518","-11.043","-11.043","10.4294","0.3560","0.0010","4529.5000","4315.0000","23.4325","22.5916",""
"209000000187","90000091","510050C1402M01400","50ETF购2月1400","2014-01-30","2","SSE","C","202000001384","0","P9801","2","0.1020","0.1020","770","4","0.0939","-13.725","-13.725","9.8039","0.2510","0.0010","3258.0000","3092.5000","21.8365","20.9661",""
"209000000188","90000092","510050P1402M01400","50ETF沽2月1400","2014-01-30","2","SSE","P","202000001384","0","P9801","2","0.0050","0.0050","380","96","0.0058","20.000","40.000","40.0000","0.1360","0.0010","1368.0000","1532.5000","9.1689","10.3898",""
"209000000200","90000104","510180P1406M01800","180ETF沽6月1800","2014-01-30","2","SSE","P","202000001396","0","P9803","2","0.0510","0.0510","226","21","0.0531","9.804","9.804","9.8039","0.2180","0.0010","2079.5000","2325.0000","10.7579","12.1728",""
"209000000168","90000088","510180P1406M01850","180ETF沽6月1850","2014-01-30","2","SSE","P","202000001396","0","P9803","2","0.0670","0.0670","252","21","0.0702","10.448","10.448","10.4478","0.2440","0.0010","2739.5000","3005.0000","14.1723","15.7330",""
"209000000189","90000093","510050C1403M01400","50ETF购3月1400","2014-01-30","2","SSE","C","202000001384","0","P9802","2","0.1180","0.1170","724","-31","0.1073","-9.402","-11.966","6.8376","0.2660","0.0010","3408.0000","3242.5000","22.8418","21.9831",""
"209000000179","10000091","601318C1402M04750","中国平安购2月4750","2014-01-30","2","SSE","C","201000004264","0","P9801","2","0.0360","0.0360","1916","-34","0.0254","-19.444","-16.667","25.0000","3.1420","0.0010","3964.0000","3944.0000","10.0916","10.0766",""
"209000000190","90000094","510050P1403M01400","50ETF沽3月1400","2014-01-30","2","SSE","P","202000001384","0","P9802","2","0.0140","0.0140","855","22","0.0149","21.429","28.571","28.5714","0.1450","0.0010","1458.0000","1642.5000","9.7721","11.1356",""
"209000000180","10000092","601318P1402M04750","中国平安沽2月4750","2014-01-30","2","SSE","P","201000004264","0","P9801","2","8.1440","8.2200","321","19","8.4461","0.998","1.703","3.6740","12.1480","4.2920","18040.0000","18145.0000","45.9267","46.3592",""
"209000000196","90000100","510180P1402M01800","180ETF沽2月1800","2014-01-30","2","SSE","P","202000001396","0","P9801","2","0.0060","0.0060","244","118","0.0078","50.000","50.000","83.3333","0.1730","0.0010","1629.5000","1855.0000","8.4299","9.7120",""
"209000000181","10000093","601318C1403M04750","中国平安购3月4750","2014-01-30","2","SSE","C","201000004264","0","P9802","2","0.1720","0.1720","1138","10","0.1407","-9.884","-8.140","19.1860","3.2780","0.0010","4100.0000","4072.0000","10.4379","10.4037",""
"209000000191","90000095","510050C1406M01400","50ETF购6月1400","2014-01-30","2","SSE","C","202000001384","0","P9803","2","0.1540","0.1540","573","-89","0.1445","-7.143","-8.442","5.8442","0.3030","0.0050","3778.0000","3622.5000","25.3217","24.5593",""
"209000000198","90000102","510180P1403M01800","180ETF沽3月1800","2014-01-30","2","SSE","P","202000001396","0","P9802","2","0.0170","0.0170","79","65","0.0188","23.529","23.529","29.4118","0.1840","0.0010","1739.5000","1975.0000","8.9990","10.3403",""
"209000000171","10000083","600104C1402M01100","上汽集团购2月1100","2014-01-30","2","SSE","C","201000003456","0","P9801","2","2.5860","2.5860","2488","-128","2.5570","-1.740","-1.740","2.5135","3.8950","1.2770","29292.5000","28930.0000","44.7555","44.5763",""
"209000000182","10000094","601318P1403M04750","中国平安沽3月4750","2014-01-30","2","SSE","P","201000004264","0","P9802","2","8.1410","8.2200","200","7","8.5023","1.679","1.703","4.6837","12.1480","4.2920","18040.0000","18145.0000","45.9267","46.3592",""
"209000000172","10000084","600104P1402M01100","上汽集团沽2月1100","2014-01-30","2","SSE","P","201000003456","0","P9801","2","0.1240","0.1240","2077","-4","0.1305","11.290","11.290","10.4839","1.0150","0.0010","6532.5000","7015.0000","9.9809","10.8089",""
"209000000173","10000085","600104C1403M01100","上汽集团购3月1100","2014-01-30","2","SSE","C","201000003456","0","P9802","2","2.6090","2.6090","7893","-47","2.5797","-2.530","-2.530","5.0977","3.9180","1.3000","29407.5000","28940.0000","44.9312","44.5917",""
"209000000201","90000109","510050C1406M01350","50ETF购6月1350","2014-01-30","2","SSE","C","202000001384","0","P9803","2","0.1900","0.1900","377","-88","0.1799","-6.316","-7.368","4.7368","0.3390","0.0410","4138.0000","3972.5000","27.7346","26.9322",""
"209000000209","90000115","510180C1409M02050","180ETF购9月2050","2014-01-30","2","SSE","C","202000001396","0","P9804","2","0.1450","0.1450","235","-30","0.1392","-6.897","-6.897","6.8966","0.3270","0.0010","3179.5000","2815.0000","16.4485","14.7382",""
"209000000212","90000118","510180P1409M01950","180ETF沽9月1950","2014-01-30","2","SSE","P","202000001396","0","P9804","2","0.1490","0.1490","224","-58","0.1534","6.040","6.040","6.7114","0.3420","0.0010","4389.5000","4445.0000","22.7082","23.2723",""
"209000000207","90000113","510180C1409M01950","180ETF购9月1950","2014-01-30","2","SSE","C","202000001396","0","P9804","2","0.1890","0.1890","184","-52","0.1815","-6.878","-6.878","6.8783","0.3810","0.0010","4619.5000","4225.0000","23.8981","22.1204",""
"209000000202","90000110","510050P1406M01350","50ETF沽6月1350","2014-01-30","2","SSE","P","202000001384","0","P9803","2","0.0220","0.0220","103","64","0.0236","13.636","13.636","13.6364","0.1430","0.0010","1165.0000","1212.5000","7.8083","8.2203",""
"209000000213","90000119","510180P1409M02000","180ETF沽9月2000","2014-01-30","2","SSE","P","202000001396","0","P9804","2","0.1740","0.1740","202","-45","0.1799","6.322","6.322","6.3218","0.3670","0.0010","4639.5000","4715.0000","24.0016","24.6859",""
"209000000203","10000101","600104C1406M01000","上汽集团购6月1000","2014-01-30","2","SSE","C","201000003456","0","P9803","2","4.1960","4.1960","782","-38","4.1730","-1.168","-1.215","2.1211","5.5050","2.8870","37342.5000","36950.0000","57.0550","56.9337",""
"209000000210","90000116","510180P1409M01850","180ETF沽9月1850","2014-01-30","2","SSE","P","202000001396","0","P9804","2","0.1040","0.1040","219","-44","0.1079","7.692","7.692","7.6923","0.2810","0.0010","3109.5000","3385.0000","16.0864","17.7225",""
"209000000208","90000114","510180C1409M02000","180ETF购9月2000","2014-01-30","2","SSE","C","202000001396","0","P9804","2","0.1660","0.1660","280","-52","0.1595","-7.229","-7.229","6.6265","0.3530","0.0010","3889.5000","3505.0000","20.1216","18.3508",""
"209000000204","10000102","600104P1406M01000","上汽集团沽6月1000","2014-01-30","2","SSE","P","201000003456","0","P9803","2","0.4910","0.4910","254","77","0.5018","4.481","4.481","4.2770","1.1820","0.0010","7455.0000","7565.0000","11.3904","11.6564",""
"209000000211","90000117","510180P1409M01900","180ETF沽9月1900","2014-01-30","2","SSE","P","202000001396","0","P9804","2","0.1250","0.1250","210","-57","0.1296","7.200","7.200","7.2000","0.3120","0.0010","3819.5000","4105.0000","19.7594","21.4921",""
"209000000160","10000080","601318P1406M04500","中国平安沽6月4500","2014-01-30","2","SSE","P","201000004264","0","P9803","2","6.3630","6.3630","1130","12","6.5221","2.373","2.373","2.6874","10.2910","2.4350","16183.0000","16299.0000","41.1991","41.6428",""
"209000000205","90000111","510180C1409M01850","180ETF购9月1850","2014-01-30","2","SSE","C","202000001396","0","P9804","2","0.2410","0.2410","343","-37","0.2330","-5.809","-5.809","6.2241","0.4340","0.0480","5309.5000","5135.0000","27.4677","26.8848",""
"209000000206","90000112","510180C1409M01900","180ETF购9月1900","2014-01-30","2","SSE","C","202000001396","0","P9804","2","0.2140","0.2140","241","-53","0.2062","-6.075","-6.075","6.5421","0.4070","0.0210","5039.5000","4875.0000","26.0709","25.5236",""
"209000000215","90000121","510050C1409M01400","50ETF购9月1400","2014-01-30","2","SSE","C","202000001384","0","P9804","2","0.1880","0.1880","688","-71","0.1806","-5.319","-5.851","2.1277","0.3370","0.0390","4118.0000","3982.5000","27.6005","27.0000",""
"209000000218","90000124","510050C1409M01550","50ETF购9月1550","2014-01-30","2","SSE","C","202000001384","0","P9804","2","0.1100","0.1100","388","-25","0.1025","-5.455","-8.182","3.6364","0.2530","0.0010","2758.0000","2472.5000","18.4853","16.7627",""
"209000000221","90000127","510050P1409M01450","50ETF沽9月1450","2014-01-30","2","SSE","P","202000001384","0","P9804","2","0.0750","0.0750","2405","18","0.0776","6.667","6.667","6.6667","0.2160","0.0010","2568.0000","2762.5000","17.2118","18.7288",""
"209000000224","90000130","510050P1409M01600","50ETF沽9月1600","2014-01-30","2","SSE","P","202000001384","0","P9804","2","0.1520","0.1500","2149","-12","0.1554","6.000","6.000","4.0000","0.2990","0.0010","3738.0000","3802.5000","25.0536","25.7797",""
"209000000219","90000125","510050C1409M01600","50ETF购9月1600","2014-01-30","2","SSE","C","202000001384","0","P9804","2","0.0890","0.0890","447","16","0.0829","-7.865","-7.865","4.4944","0.2270","0.0010","2048.0000","1852.5000","13.7265","12.5593",""
"209000000216","90000122","510050C1409M01450","50ETF购9月1450","2014-01-30","2","SSE","C","202000001384","0","P9804","2","0.1580","0.1580","710","-64","0.1506","-5.063","-6.329","3.1646","0.3070","0.0090","3818.0000","3692.5000","25.5898","25.0339",""
"209000000222","90000128","510050P1409M01500","50ETF沽9月1500","2014-01-30","2","SSE","P","202000001384","0","P9804","2","0.0960","0.0960","2618","20","0.1006","6.250","7.292","3.1250","0.2450","0.0010","3198.0000","3242.5000","21.4343","21.9831",""
"209000000225","10000103","601318C1409M03750","中国平安购9月3750","2014-01-30","2","SSE","C","201000004264","0","P9804","2","4.7500","4.7510","299","0","4.5440","-4.567","-3.010","3.9992","8.6790","0.8230","14571.0000","14393.0000","37.0952","36.7731",""
"209000000217","90000123","510050C1409M01500","50ETF购9月1500","2014-01-30","2","SSE","C","202000001384","0","P9804","2","0.1320","0.1320","609","-47","0.1248","-5.303","-6.818","3.0303","0.2800","0.0010","3478.0000","3192.5000","23.3110","21.6441",""
"209000000220","90000126","510050P1409M01400","50ETF沽9月1400","2014-01-30","2","SSE","P","202000001384","0","P9804","2","0.0550","0.0550","2314","15","0.0582","9.091","9.091","7.2727","0.1860","0.0010","1868.0000","2062.5000","12.5201","13.9831",""
"209000000223","90000129","510050P1409M01550","50ETF沽9月1550","2014-01-30","2","SSE","P","202000001384","0","P9804","2","0.1220","0.1220","2237","-11","0.1275","5.738","5.738","4.0984","0.2710","0.0010","3458.0000","3502.5000","23.1769","23.7458",""
"209000000229","10000107","601318C1409M04750","中国平安购9月4750","2014-01-30","2","SSE","C","201000004264","0","P9804","2","1.4490","1.4520","257","-14","1.3477","-5.854","-4.752","5.0964","4.5580","0.0010","5380.0000","5297.0000","13.6965","13.5335",""
"209000000226","10000104","601318C1409M04000","中国平安购9月4000","2014-01-30","2","SSE","C","201000004264","0","P9804","2","3.8700","3.8700","184","20","3.6806","-2.145","-2.584","4.1602","7.7260","0.0140","12970.0000","12695.0000","33.0193","32.4348",""
"209000000230","10000108","601318P1409M03750","中国平安沽9月3750","2014-01-30","2","SSE","P","201000004264","0","P9804","2","2.3800","2.3800","86","26","2.4865","0.924","0.924","5.2521","5.9520","0.0010","10420.0000","10547.0000","26.5275","26.9469",""
"209000000233","10000111","601318P1409M04500","中国平安沽9月4500","2014-01-30","2","SSE","P","201000004264","0","P9804","2","6.5820","6.5820","93","19","6.7657","2.796","2.796","1.0635","10.5100","2.6540","16402.0000","16551.0000","41.7566","42.2867",""
"209000000227","10000105","601318C1409M04250","中国平安购9月4250","2014-01-30","2","SSE","C","201000004264","0","P9804","2","2.8470","2.8470","205","-11","2.7045","-2.880","-1.791","5.6200","6.4530","0.0010","9447.0000","9221.0000","24.0504","23.5590",""
"209000000231","10000109","601318P1409M04000","中国平安沽9月4000","2014-01-30","2","SSE","P","201000004264","0","P9804","2","3.5490","3.5490","67","0","3.6195","2.113","2.113","4.4520","7.4770","0.0010","13369.0000","13409.0000","34.0351","34.2591",""
"209000000234","10000112","601318P1409M04750","中国平安沽9月4750","2014-01-30","2","SSE","P","201000004264","0","P9804","2","8.3580","8.3580","83","24","8.6028","2.094","2.094","1.5195","12.2860","4.4300","18178.0000","18318.0000","46.2780","46.8012",""
"209000000237","10000115","600104C1409M01300","上汽集团购9月1300","2014-01-30","2","SSE","C","201000003456","0","P9804","2","2.8910","2.8910","1630","-173","2.8727","-1.349","-1.557","2.1792","4.2000","1.5820","30817.5000","30355.0000","47.0856","46.7720",""
"209000000228","10000106","601318C1409M04500","中国平安购9月4500","2014-01-30","2","SSE","C","201000004264","0","P9804","2","2.0230","2.0230","244","-4","1.9059","-4.399","-2.916","6.3272","5.3790","0.0010","6123.0000","5889.0000","15.5881","15.0460",""
"209000000232","10000110","601318P1409M04250","中国平安沽9月4250","2014-01-30","2","SSE","P","201000004264","0","P9804","2","4.9710","4.9710","107","-5","5.0442","0.342","0.583","1.9916","8.8990","1.0430","14791.0000","14785.0000","37.6553","37.7747",""
"209000000236","10000114","600104C1409M01200","上汽集团购9月1200","2014-01-30","2","SSE","C","201000003456","0","P9804","2","4.7050","4.7050","1569","-234","4.6357","-1.998","-1.998","1.5303","6.0140","3.3960","39887.5000","39280.0000","60.9435","60.5239",""
"209000000214","90000120","510180P1409M02050","180ETF沽9月2050","2014-01-30","2","SSE","P","202000001396","0","P9804","2","0.2020","0.2020","207","-60","0.2085","5.941","5.941","5.9406","0.3950","0.0090","4919.5000","5005.0000","25.4501","26.2042",""
"209000000235","10000113","600104C1409M01100","上汽集团购9月1100","2014-01-30","2","SSE","C","201000003456","0","P9804","2","5.0670","5.0670","503","-242","5.0366","-1.046","-1.046","1.8551","6.3760","3.7580","41697.5000","41295.0000","63.7089","63.6287",""
"209000000247","90000131","510180C1409M01800","180ETF购9月1800","2014-01-30","2","SSE","C","202000001396","0","P9804","2","0.2710","0.2710","28","26","0.2612","-5.904","-5.904","5.9041","0.4640","0.0780","5609.5000","5415.0000","29.0197","28.3508",""
"209000000244","10000122","600104P1409M01500","上汽集团沽9月1500","2014-01-30","2","SSE","P","201000003456","0","P9804","2","2.9410","2.9410","279","-98","2.9868","2.108","2.108","1.7341","4.2500","1.6320","31067.5000","31240.0000","47.4675","48.1356",""
"209000000242","10000120","600104P1409M01300","上汽集团沽9月1300","2014-01-30","2","SSE","P","201000003456","0","P9804","2","2.3660","2.3680","468","-150","2.4053","1.943","1.943","1.2669","3.6590","1.0770","27752.5000","28295.0000","42.4026","43.5978",""
"209000000239","10000117","600104C1409M01500","上汽集团购9月1500","2014-01-30","2","SSE","C","201000003456","0","P9804","2","1.2630","1.2630","362","-7","1.2450","-1.742","-3.088","2.9295","2.3810","0.1450","13127.5000","12610.0000","20.0573","19.4299",""
"209000000245","10000123","601318C1409M03500","中国平安购9月3500","2014-01-30","2","SSE","C","201000004264","0","P9804","2","6.2190","6.2190","137","27","5.8485","-1.608","-1.930","61.4890","10.1470","2.2910","16039.0000","15884.0000","40.8325","40.5825",""
"209000000240","10000118","600104P1409M01100","上汽集团沽9月1100","2014-01-30","2","SSE","P","201000003456","0","P9804","2","0.7130","0.6980","34","241","0.7138","5.014","4.728","4.0115","1.5890","0.0010","9402.5000","9980.0000","14.3659","15.3775",""
"209000000243","10000121","600104P1409M01400","上汽集团沽9月1400","2014-01-30","2","SSE","P","201000003456","0","P9804","2","2.3690","2.3710","531","-153","2.4104","2.151","2.235","1.5183","3.6800","1.0620","28217.5000","28345.0000","43.1131","43.6749",""
"209000000246","10000124","601318P1409M03500","中国平安沽9月3500","2014-01-30","2","SSE","P","201000004264","0","P9804","2","1.4590","1.4330","78","41","1.5275","2.303","0.768","208.0251","4.5050","0.0010","6973.0000","7089.0000","17.7520","18.1119",""
"209000000248","90000132","510180P1409M01800","180ETF沽9月1800","2014-01-30","2","SSE","P","202000001396","0","P9804","2","0.0850","0.0850","13","0","0.0891","8.235","8.235","8.2353","0.2520","0.0010","2419.5000","2685.0000","12.5168","14.0576",""
"209000000238","10000116","600104C1409M01400","上汽集团购9月1400","2014-01-30","2","SSE","C","201000003456","0","P9804","2","2.4990","2.4990","845","-176","2.4818","-1.721","-1.721","2.5610","3.7170","1.2810","24307.5000","23405.0000","37.1390","36.0632",""
"209000000241","10000119","600104P1409M01200","上汽集团沽9月1200","2014-01-30","2","SSE","P","201000003456","0","P9804","2","0.7300","0.7300","1075","-309","0.7478","3.836","4.521","3.6986","1.8210","0.0010","14562.5000","15140.0000","22.2498","23.3282",""
"209000000551","90000105","510050C1402M01350","50ETF购2月1350","2014-01-30","2","SSE","C","202000001384","0","P9801","2","0.1470","0.1480","776","-208","0.1377","-8.108","-10.811","7.4324","0.2970","0.0010","3718.0000","3532.5000","24.9196","23.9492",""
"209000000552","90000106","510050P1402M01350","50ETF沽2月1350","2014-01-30","2","SSE","P","202000001384","0","P9801","2","0.0020","0.0020","116","31","0.0017","0.000","0.000","50.0000","0.1230","0.0010","965.0000","982.5000","6.4678","6.6610",""
"209000000556","10000100","600104P1403M01000","上汽集团沽3月1000","2014-01-30","2","SSE","P","201000003456","0","P9802","2","0.1290","0.1290","1027","121","0.1338","4.651","6.977","6.9767","0.8200","0.0010","5645.0000","5690.0000","8.6249","8.7673",""
"209000000559","90000107","510050C1403M01350","50ETF购3月1350","2014-01-30","2","SSE","C","202000001384","0","P9802","2","0.1600","0.1590","531","-38","0.1485","-10.063","-10.063","8.8050","0.3080","0.0100","3828.0000","3642.5000","25.6568","24.6949",""
"209000000554","10000098","600104P1402M01000","上汽集团沽2月1000","2014-01-30","2","SSE","P","201000003456","0","P9801","2","0.0670","0.0670","1110","48","0.0706","7.463","8.955","4.4776","0.7580","0.0010","5335.0000","5365.0000","8.1513","8.2666",""
"209000000555","10000099","600104C1403M01000","上汽集团购3月1000","2014-01-30","2","SSE","C","201000003456","0","P9802","2","3.7940","3.7940","795","-36","3.7556","-1.661","-1.661","2.2667","5.1030","2.4850","35332.5000","34880.0000","53.9840","53.7442",""
"209000000553","10000097","600104C1402M01000","上汽集团购2月1000","2014-01-30","2","SSE","C","201000003456","0","P9801","2","3.3960","3.3960","541","126","3.3551","-1.531","-2.326","5.7715","4.7050","2.0870","33342.5000","32810.0000","50.9435","50.5547",""
"209000000560","90000108","510050P1403M01350","50ETF沽3月1350","2014-01-30","2","SSE","P","202000001384","0","P9802","2","0.0070","0.0070","933","33","0.0075","14.286","14.286","14.2857","0.1280","0.0010","1015.0000","1042.5000","6.8029","7.0678",""
"209000000011","90000011","510050C1402M01450","50ETF购2月1450","2014-01-31","2","SSE","C","202000001384","2","P9801","2","0.0520","0.0510","5539","0","0.0000","0.000","0.000","0.0000","0.0520","0.0520","2868.0000","2722.5000","19.2225","18.4576",""
"209000000012","90000012","510050C1402M01500","50ETF购2月1500","2014-01-31","2","SSE","C","202000001384","2","P9801","2","0.0260","0.0250","3260","0","0.0000","0.000","0.000","0.0000","0.0260","0.0260","2488.0000","2212.5000","16.6756","15.0000",""
"209000000013","90000013","510050C1402M01550","50ETF购2月1550","2014-01-31","2","SSE","C","202000001384","2","P9801","2","0.0100","0.0100","1981","0","0.0000","0.000","0.000","0.0000","0.0100","0.0100","1808.0000","1562.5000","12.1180","10.5932",""
"209000000016","90000016","510050P1402M01450","50ETF沽2月1450","2014-01-31","2","SSE","P","202000001384","2","P9801","2","0.0190","0.0200","1129","0","0.0000","0.000","0.000","0.0000","0.0190","0.0190","1968.0000","2162.5000","13.1903","14.6610",""
"209000000017","90000017","510050P1402M01500","50ETF沽2月1500","2014-01-31","2","SSE","P","202000001384","2","P9801","2","0.0430","0.0440","1687","0","0.0000","0.000","0.000","0.0000","0.0430","0.0430","2598.0000","2652.5000","17.4129","17.9831",""
"209000000018","90000018","510050P1402M01550","50ETF沽2月1550","2014-01-31","2","SSE","P","202000001384","2","P9801","2","0.0770","0.0790","1724","0","0.0000","0.000","0.000","0.0000","0.0770","0.0770","2918.0000","3002.5000","19.5576","20.3559",""
"209000000019","90000019","510050P1402M01600","50ETF沽2月1600","2014-01-31","2","SSE","P","202000001384","2","P9801","2","0.1210","0.1250","1676","0","0.0000","0.000","0.000","0.0000","0.1210","0.1210","3328.0000","3462.5000","22.3056","23.4746",""
"209000000020","90000020","510050P1402M01650","50ETF沽2月1650","2014-01-31","2","SSE","P","202000001384","2","P9801","2","0.1670","0.1750","2098","0","0.0000","0.000","0.000","0.0000","0.1670","0.1670","3818.0000","3962.5000","25.5898","26.8644",""
"209000000021","90000021","510050C1403M01450","50ETF购3月1450","2014-01-31","2","SSE","C","202000001384","2","P9802","2","0.0720","0.0700","2570","0","0.0000","0.000","0.000","0.0000","0.0720","0.0720","3048.0000","2912.5000","20.4290","19.7458",""
"209000000014","90000014","510050C1402M01600","50ETF购2月1600","2014-01-31","2","SSE","C","202000001384","2","P9801","2","0.0040","0.0040","4504","0","0.0000","0.000","0.000","0.0000","0.0040","0.0040","1208.0000","1072.5000","8.0965","7.2712",""
"209000000015","90000015","510050C1402M01650","50ETF购2月1650","2014-01-31","2","SSE","C","202000001384","2","P9801","2","0.0020","0.0020","4040","0","0.0000","0.000","0.000","0.0000","0.0020","0.0020","1064.4000","1052.5000","7.1340","7.1356",""
"209000000023","90000023","510050C1403M01550","50ETF购3月1550","2014-01-31","2","SSE","C","202000001384","2","P9802","2","0.0260","0.0260","2267","0","0.0000","0.000","0.000","0.0000","0.0260","0.0260","1978.0000","1722.5000","13.2574","11.6780",""
"209000000025","90000025","510050C1403M01650","50ETF购3月1650","2014-01-31","2","SSE","C","202000001384","2","P9802","2","0.0070","0.0070","2504","0","0.0000","0.000","0.000","0.0000","0.0070","0.0070","1134.4000","1102.5000","7.6032","7.4746",""
"209000000026","90000026","510050P1403M01450","50ETF沽3月1450","2014-01-31","2","SSE","P","202000001384","2","P9802","2","0.0330","0.0340","4475","0","0.0000","0.000","0.000","0.0000","0.0330","0.0330","2108.0000","2302.5000","14.1287","15.6102",""
"209000000024","90000024","510050C1403M01600","50ETF购3月1600","2014-01-31","2","SSE","C","202000001384","2","P9802","2","0.0150","0.0150","2348","0","0.0000","0.000","0.000","0.0000","0.0150","0.0150","1338.0000","1182.5000","8.9678","8.0169",""
"209000000022","90000022","510050C1403M01500","50ETF购3月1500","2014-01-31","2","SSE","C","202000001384","2","P9802","2","0.0460","0.0440","2597","0","0.0000","0.000","0.000","0.0000","0.0460","0.0460","2688.0000","2402.5000","18.0161","16.2881",""
"209000000028","90000028","510050P1403M01550","50ETF沽3月1550","2014-01-31","2","SSE","P","202000001384","2","P9802","2","0.0870","0.0900","4178","0","0.0000","0.000","0.000","0.0000","0.0870","0.0870","3038.0000","3112.5000","20.3619","21.1017",""
"209000000029","90000029","510050P1403M01600","50ETF沽3月1600","2014-01-31","2","SSE","P","202000001384","2","P9802","2","0.1240","0.1280","2563","0","0.0000","0.000","0.000","0.0000","0.1240","0.1240","3398.0000","3492.5000","22.7748","23.6780",""
"209000000030","90000030","510050P1403M01650","50ETF沽3月1650","2014-01-31","2","SSE","P","202000001384","2","P9802","2","0.1690","0.1750","1897","0","0.0000","0.000","0.000","0.0000","0.1690","0.1690","3818.0000","3962.5000","25.5898","26.8644",""
"209000000031","90000031","510050C1406M01450","50ETF购6月1450","2014-01-31","2","SSE","C","202000001384","2","P9803","2","0.1100","0.1100","5676","0","0.0000","0.000","0.000","0.0000","0.1100","0.1100","3458.0000","3312.5000","23.1769","22.4576",""
"209000000027","90000027","510050P1403M01500","50ETF沽3月1500","2014-01-31","2","SSE","P","202000001384","2","P9802","2","0.0560","0.0580","3921","0","0.0000","0.000","0.000","0.0000","0.0560","0.0560","2738.0000","2792.5000","18.3512","18.9322",""
"209000000032","90000032","510050C1406M01500","50ETF购6月1500","2014-01-31","2","SSE","C","202000001384","2","P9803","1","0.0850","0.0850","6955","0","0.0000","0.000","0.000","0.0000","0.0850","0.0850","3088.0000","2812.5000","20.6971","19.0678",""
