"SecurityID","ContractCode","ShortName","CallOrPut","TradingDate","DataType","Symbol","ExchangeCode","StrikePrice","ExerciseDate","ClosePrice","UnderlyingScrtClose","RemainingTerm","RisklessRate","HistoricalVolatility","ImpliedVolatility","TheoreticalPrice","Delta","Gamma","Vega","Theta","Rho"
"209000000197","510180C1403M01800","180ETF购3月1800","C","2014-01-20","2","90000101","SSE","1.800","2014-03-26","0.1300","1.882","0.1781","3.0000","0.1821","0.2445","0.1135","","","","",""
"209000000560","510050P1403M01350","50ETF沽3月1350","P","2014-01-20","2","90000108","SSE","1.350","2014-03-26","0.0110","1.465","0.1781","3.0000","0.1968","0.2121","0.0088","","","","",""
"209000000017","510050P1402M01500","50ETF沽2月1500","P","2014-01-20","2","90000017","SSE","1.500","2014-02-26","0.0560","1.465","0.1014","3.0000","0.1968","0.2069","0.0542","","","","",""
"209000000033","510050C1406M01550","50ETF购6月1550","C","2014-01-20","2","90000033","SSE","1.550","2014-06-25","0.0640","1.465","0.4274","3.0000","0.1968","0.2384","0.0485","","","","",""
"209000000117","600104P1406M01300","上汽集团沽6月1300","P","2014-01-20","2","10000037","SSE","13.000","2014-06-25","1.6150","12.480","0.4274","3.0000","0.3225","0.4349","1.2491","","","","",""
"209000000031","510050C1406M01450","50ETF购6月1450","C","2014-01-20","2","90000031","SSE","1.450","2014-06-25","0.1090","1.465","0.4274","3.0000","0.1968","0.2419","0.0922","","","","",""
"209000000080","510180P1406M02100","180ETF沽6月2100","P","2014-01-20","2","90000080","SSE","2.100","2014-06-25","0.2410","1.882","0.4274","3.0000","0.1821","0.2376","0.2189","","","","",""
"209000000114","600104C1406M01500","上汽集团购6月1500","C","2014-01-20","2","10000034","SSE","15.000","2014-06-25","0.4290","12.480","0.4274","3.0000","0.3225","0.3578","0.3365","","","","",""
"209000000004","510050C1401M01600","50ETF购1月1600","C","2014-01-20","2","90000004","SSE","1.600","2014-01-22","0.0020","1.465","0.0055","3.0000","0.1968","0.7450","0.0000","","","","",""
"209000000123","601318C1401M04000","中国平安购1月4000","C","2014-01-20","2","10000043","SSE","40.000","2014-01-22","0.9080","40.720","0.0055","3.0000","0.2881","0.3815","0.8227","","","","",""
"209000000178","601318P1401M04750","中国平安沽1月4750","P","2014-01-20","2","10000090","SSE","47.500","2014-01-22","6.7840","40.720","0.0055","3.0000","0.2881","0.5799","6.7722","","","","",""
"209000000042","510180C1401M01950","180ETF购1月1950","C","2014-01-20","2","90000042","SSE","1.950","2014-01-22","0.0010","1.882","0.0055","3.0000","0.1821","0.2988","0.0000","","","","",""
"209000000081","600104C1401M01200","上汽集团购1月1200","C","2014-01-20","2","10000001","SSE","12.000","2014-01-22","0.8560","12.480","0.0055","3.0000","0.3225","1.6129","0.4881","","","","",""
"209000000122","601318C1401M03750","中国平安购1月3750","C","2014-01-20","2","10000042","SSE","37.500","2014-01-22","3.2360","40.720","0.0055","3.0000","0.2881","0.4892","3.2262","","","","",""
"209000000074","510180C1406M02050","180ETF购6月2050","C","2014-01-21","2","90000074","SSE","2.050","2014-06-25","0.0880","1.899","0.4247","3.0000","0.1827","0.2786","0.0436","","","","",""
"209000000113","600104C1406M01400","上汽集团购6月1400","C","2014-01-21","2","10000033","SSE","14.000","2014-06-25","0.9390","12.680","0.4247","3.0000","0.3230","0.4192","0.6310","","","","",""
"209000000116","600104P1406M01200","上汽集团沽6月1200","P","2014-01-21","2","10000036","SSE","12.000","2014-06-25","0.8330","12.680","0.4247","3.0000","0.3230","0.3785","0.6647","","","","",""
"209000000071","510180C1406M01900","180ETF购6月1900","C","2014-01-21","2","90000071","SSE","1.900","2014-06-25","0.1500","1.899","0.4247","3.0000","0.1827","0.2820","0.1016","","","","",""
"209000000115","600104C1406M01600","上汽集团购6月1600","C","2014-01-21","2","10000035","SSE","16.000","2014-06-25","0.4820","12.680","0.4247","3.0000","0.3230","0.4281","0.2271","","","","",""
"209000000154","601318C1406M04250","中国平安购6月4250","C","2014-01-21","2","10000074","SSE","42.500","2014-06-25","2.9580","41.350","0.4247","3.0000","0.2883","0.3010","2.8217","","","","",""
"209000000030","510050P1403M01650","50ETF沽3月1650","P","2014-01-21","2","90000030","SSE","1.650","2014-03-26","0.1700","1.474","0.1753","3.0000","0.1973","0.1636","0.1732","","","","",""
"209000000165","510180C1403M01850","180ETF购3月1850","C","2014-01-21","2","90000085","SSE","1.850","2014-03-26","0.1040","1.899","0.1753","3.0000","0.1827","0.2268","0.0911","","","","",""
"209000000109","600104P1403M01500","上汽集团沽3月1500","P","2014-01-21","2","10000029","SSE","15.000","2014-03-26","2.6170","12.680","0.1753","3.0000","0.3230","0.5099","2.3448","","","","",""
"209000000182","601318P1403M04750","中国平安沽3月4750","P","2014-01-21","2","10000094","SSE","47.500","2014-03-26","6.3870","41.350","0.1753","3.0000","0.2883","0.3176","6.2630","","","","",""
"209000000145","601318C1403M04500","中国平安购3月4500","C","2014-01-21","2","10000065","SSE","45.000","2014-03-26","1.1080","41.350","0.1753","3.0000","0.2883","0.3405","0.7967","","","","",""
"209000000147","601318P1403M03750","中国平安沽3月3750","P","2014-01-21","2","10000067","SSE","37.500","2014-03-26","0.7800","41.350","0.1753","3.0000","0.2883","0.3427","0.5180","","","","",""
"209000000108","600104P1403M01400","上汽集团沽3月1400","P","2014-01-21","2","10000028","SSE","14.000","2014-03-26","1.8530","12.680","0.1753","3.0000","0.3230","0.5059","1.5059","","","","",""
"209000000068","510180P1403M02000","180ETF沽3月2000","P","2014-01-21","2","90000068","SSE","2.000","2014-03-26","0.1200","1.899","0.1753","3.0000","0.1827","0.2001","0.1152","","","","",""
"209000000107","600104P1403M01300","上汽集团沽3月1300","P","2014-01-21","2","10000027","SSE","13.000","2014-03-26","1.1440","12.680","0.1753","3.0000","0.3230","0.4744","0.8235","","","","",""
"209000000191","510050C1406M01400","50ETF购6月1400","C","2014-01-21","2","90000095","SSE","1.400","2014-06-25","0.1460","1.474","0.4247","3.0000","0.1973","0.2509","0.1280","","","","",""
"209000000099","600104P1402M01500","上汽集团沽2月1500","P","2014-01-21","2","10000019","SSE","15.000","2014-02-26","2.6110","12.680","0.0986","3.0000","0.3230","0.6529","2.3061","","","","",""
"209000000551","510050C1402M01350","50ETF购2月1350","C","2014-01-21","2","90000105","SSE","1.350","2014-02-26","0.1350","1.474","0.0986","3.0000","0.1973","0.2527","0.1307","","","","",""
"209000000052","510180C1402M01950","180ETF购2月1950","C","2014-01-21","2","90000052","SSE","1.950","2014-02-26","0.0290","1.899","0.0986","3.0000","0.1827","0.2006","0.0250","","","","",""
"209000000045","510180C1401M02100","180ETF购1月2100","C","2014-01-21","2","90000045","SSE","2.100","2014-01-22","0.0010","1.899","0.0027","3.0000","0.1827","0.9429","0.0000","","","","",""
"209000000097","600104P1402M01300","上汽集团沽2月1300","P","2014-01-21","2","10000017","SSE","13.000","2014-02-26","0.9270","12.680","0.0986","3.0000","0.3230","0.4850","0.6714","","","","",""
"209000000131","601318C1402M03500","中国平安购2月3500","C","2014-01-21","2","10000051","SSE","35.000","2014-02-26","6.4840","41.350","0.0986","3.0000","0.2883","0.2751","6.4940","","","","",""
"209000000090","600104P1401M01600","上汽集团沽1月1600","P","2014-01-21","2","10000010","SSE","16.000","2014-01-22","3.3450","12.680","0.0027","3.0000","0.3230","2.4850","3.3187","","","","",""
"209000000098","600104P1402M01400","上汽集团沽2月1400","P","2014-01-21","2","10000018","SSE","14.000","2014-02-26","1.7140","12.680","0.0986","3.0000","0.3230","0.5642","1.4027","","","","",""
"209000000128","601318P1401M04000","中国平安沽1月4000","P","2014-01-21","2","10000048","SSE","40.000","2014-01-22","0.0170","41.350","0.0027","3.0000","0.2883","0.3884","0.0028","","","","",""
"209000000006","510050P1401M01450","50ETF沽1月1450","P","2014-01-21","2","90000006","SSE","1.450","2014-01-22","0.0010","1.474","0.0027","3.0000","0.1973","0.2557","0.0003","","","","",""
"209000000130","601318P1401M04500","中国平安沽1月4500","P","2014-01-21","2","10000050","SSE","45.000","2014-01-22","3.6100","41.350","0.0027","3.0000","0.2883","","3.6464","","","","",""
"209000000553","600104C1402M01000","上汽集团购2月1000","C","2014-01-21","2","10000097","SSE","10.000","2014-02-26","2.8800","12.680","0.0986","3.0000","0.3230","0.6993","2.7129","","","","",""
"209000000092","600104C1402M01300","上汽集团购2月1300","C","2014-01-21","2","10000012","SSE","13.000","2014-02-26","0.7320","12.680","0.0986","3.0000","0.3230","0.5396","0.3898","","","","",""
"209000000095","600104C1402M01600","上汽集团购2月1600","C","2014-01-21","2","10000015","SSE","16.000","2014-02-26","0.0760","12.680","0.0986","3.0000","0.3230","0.5079","0.0059","","","","",""
"209000000195","510180C1402M01800","180ETF购2月1800","C","2014-01-21","2","90000099","SSE","1.800","2014-02-26","0.1180","1.899","0.0986","3.0000","0.1827","0.2129","0.1134","","","","",""
"209000000013","510050C1402M01550","50ETF购2月1550","C","2014-01-21","2","90000013","SSE","1.550","2014-02-26","0.0160","1.474","0.0986","3.0000","0.1973","0.2248","0.0120","","","","",""
"209000000193","510180C1401M01800","180ETF购1月1800","C","2014-01-21","2","90000097","SSE","1.800","2014-01-22","0.0990","1.899","0.0027","3.0000","0.1827","","0.0991","","","","",""
"209000000133","601318C1402M04000","中国平安购2月4000","C","2014-01-21","2","10000053","SSE","40.000","2014-02-26","2.5190","41.350","0.0986","3.0000","0.2883","0.3312","2.3160","","","","",""
"209000000002","510050C1401M01500","50ETF购1月1500","C","2014-01-21","2","90000002","SSE","1.500","2014-01-22","0.0020","1.474","0.0027","3.0000","0.1973","0.3265","0.0003","","","","",""
"209000000083","600104C1401M01400","上汽集团购1月1400","C","2014-01-21","2","10000003","SSE","14.000","2014-01-22","0.0130","12.680","0.0027","3.0000","0.3230","1.1014","0.0000","","","","",""
"209000000050","510180P1401M02100","180ETF沽1月2100","P","2014-01-21","2","90000050","SSE","2.100","2014-01-22","0.2000","1.899","0.0027","3.0000","0.1827","","0.2008","","","","",""
"209000000086","600104P1401M01200","上汽集团沽1月1200","P","2014-01-21","2","10000006","SSE","12.000","2014-01-22","0.0500","12.680","0.0027","3.0000","0.3230","1.0181","0.0000","","","","",""
"209000000187","510050C1402M01400","50ETF购2月1400","C","2014-01-21","2","90000091","SSE","1.400","2014-02-26","0.0930","1.474","0.0986","3.0000","0.1973","0.2401","0.0874","","","","",""
"209000000011","510050C1402M01450","50ETF购2月1450","C","2014-01-21","2","90000011","SSE","1.450","2014-02-26","0.0580","1.474","0.0986","3.0000","0.1973","0.2317","0.0520","","","","",""
"209000000170","600104P1401M01100","上汽集团沽1月1100","P","2014-01-21","2","10000082","SSE","11.000","2014-01-22","0.0250","12.680","0.0027","3.0000","0.3230","1.7196","0.0000","","","","",""
"209000000046","510180P1401M01900","180ETF沽1月1900","P","2014-01-21","2","90000046","SSE","1.900","2014-01-22","0.0070","1.899","0.0027","3.0000","0.1827","0.1668","0.0076","","","","",""
"209000000065","510180C1403M02100","180ETF购3月2100","C","2014-01-21","2","90000065","SSE","2.100","2014-03-26","0.0140","1.899","0.1753","3.0000","0.1827","0.2186","0.0078","","","","",""
"209000000047","510180P1401M01950","180ETF沽1月1950","P","2014-01-21","2","90000047","SSE","1.950","2014-01-22","0.0510","1.899","0.0027","3.0000","0.1827","0.1676","0.0509","","","","",""
"209000000048","510180P1401M02000","180ETF沽1月2000","P","2014-01-21","2","90000048","SSE","2.000","2014-01-22","0.1010","1.899","0.0027","3.0000","0.1827","0.1722","0.1008","","","","",""
"209000000141","601318C1403M03500","中国平安购3月3500","C","2014-01-21","2","10000061","SSE","35.000","2014-03-26","6.7490","41.350","0.1753","3.0000","0.2883","0.3112","6.6925","","","","",""
"209000000070","510180P1403M02100","180ETF沽3月2100","P","2014-01-21","2","90000070","SSE","2.100","2014-03-26","0.1980","1.899","0.1753","3.0000","0.1827","0.1844","0.1977","","","","",""
"209000000043","510180C1401M02000","180ETF购1月2000","C","2014-01-21","2","90000043","SSE","2.000","2014-01-22","0.0010","1.899","0.0027","3.0000","0.1827","0.5765","0.0000","","","","",""
"209000000119","600104P1406M01500","上汽集团沽6月1500","P","2014-01-21","2","10000039","SSE","15.000","2014-06-25","2.7080","12.680","0.4247","3.0000","0.3230","0.3911","2.5153","","","","",""
"209000000160","601318P1406M04500","中国平安沽6月4500","P","2014-01-21","2","10000080","SSE","45.000","2014-06-25","5.1620","41.350","0.4247","3.0000","0.2883","0.3058","4.9818","","","","",""
"209000000073","510180C1406M02000","180ETF购6月2000","C","2014-01-21","2","90000073","SSE","2.000","2014-06-25","0.1060","1.899","0.4247","3.0000","0.1827","0.2797","0.0590","","","","",""
"209000000159","601318P1406M04250","中国平安沽6月4250","P","2014-01-21","2","10000079","SSE","42.500","2014-06-25","3.6460","41.350","0.4247","3.0000","0.2883","0.3081","3.4337","","","","",""
"209000000174","600104P1403M01100","上汽集团沽3月1100","P","2014-01-21","2","10000086","SSE","11.000","2014-03-26","0.3160","12.680","0.1753","3.0000","0.3230","0.4783","0.1113","","","","",""
"209000000069","510180P1403M02050","180ETF沽3月2050","P","2014-01-21","2","90000069","SSE","2.050","2014-03-26","0.1570","1.899","0.1753","3.0000","0.1827","0.1941","0.1545","","","","",""
"209000000156","601318P1406M03500","中国平安沽6月3500","P","2014-01-21","2","10000076","SSE","35.000","2014-06-25","0.7020","41.350","0.4247","3.0000","0.2883","0.2978","0.6425","","","","",""
"209000000152","601318C1406M03750","中国平安购6月3750","C","2014-01-21","2","10000072","SSE","37.500","2014-06-25","5.6710","41.350","0.4247","3.0000","0.2883","0.2982","5.5866","","","","",""
"209000000190","510050P1403M01400","50ETF沽3月1400","P","2014-01-21","2","90000094","SSE","1.400","2014-03-26","0.0210","1.474","0.1753","3.0000","0.1973","0.2166","0.0173","","","","",""
"209000000079","510180P1406M02050","180ETF沽6月2050","P","2014-01-21","2","90000079","SSE","2.050","2014-06-25","0.2000","1.899","0.4247","3.0000","0.1827","0.2511","0.1687","","","","",""
"209000000072","510180C1406M01950","180ETF购6月1950","C","2014-01-21","2","90000072","SSE","1.950","2014-06-25","0.1270","1.899","0.4247","3.0000","0.1827","0.2815","0.0782","","","","",""
"209000000102","600104C1403M01300","上汽集团购3月1300","C","2014-01-21","2","10000022","SSE","13.000","2014-03-26","0.7920","12.680","0.1753","3.0000","0.3230","0.4271","0.5717","","","","",""
"209000000155","601318C1406M04500","中国平安购6月4500","C","2014-01-21","2","10000075","SSE","45.000","2014-06-25","2.0220","41.350","0.4247","3.0000","0.2883","0.3000","1.9015","","","","",""
"209000000120","600104P1406M01600","上汽集团沽6月1600","P","2014-01-21","2","10000040","SSE","16.000","2014-06-25","3.8750","12.680","0.4247","3.0000","0.3230","0.5256","3.3446","","","","",""
"209000000111","600104C1406M01200","上汽集团购6月1200","C","2014-01-21","2","10000031","SSE","12.000","2014-06-25","2.9080","12.680","0.4247","3.0000","0.3230","0.7833","1.4967","","","","",""
"209000000150","601318P1403M04500","中国平安沽3月4500","P","2014-01-21","2","10000070","SSE","45.000","2014-03-26","4.5140","41.350","0.1753","3.0000","0.2883","0.3392","4.2107","","","","",""
"209000000088","600104P1401M01400","上汽集团沽1月1400","P","2014-01-21","2","10000008","SSE","14.000","2014-01-22","1.3340","12.680","0.0027","3.0000","0.3230","1.1346","1.3189","","","","",""
"209000000096","600104P1402M01200","上汽集团沽2月1200","P","2014-01-21","2","10000016","SSE","12.000","2014-02-26","0.3480","12.680","0.0986","3.0000","0.3230","0.4173","0.2201","","","","",""
"209000000062","510180C1403M01950","180ETF购3月1950","C","2014-01-21","2","90000062","SSE","1.950","2014-03-26","0.0520","1.899","0.1753","3.0000","0.1827","0.2200","0.0404","","","","",""
"209000000149","601318P1403M04250","中国平安沽3月4250","P","2014-01-21","2","10000069","SSE","42.500","2014-03-26","2.8930","41.350","0.1753","3.0000","0.2883","0.3441","2.5100","","","","",""
"209000000172","600104P1402M01100","上汽集团沽2月1100","P","2014-01-21","2","10000084","SSE","11.000","2014-02-26","0.1790","12.680","0.0986","3.0000","0.3230","0.5015","0.0409","","","","",""
"209000000057","510180P1402M01950","180ETF沽2月1950","P","2014-01-21","2","90000057","SSE","1.950","2014-02-26","0.0710","1.899","0.0986","3.0000","0.1827","0.1861","0.0702","","","","",""
"209000000082","600104C1401M01300","上汽集团购1月1300","C","2014-01-21","2","10000002","SSE","13.000","2014-01-22","0.1390","12.680","0.0027","3.0000","0.3230","1.0105","0.0066","","","","",""
"209000000018","510050P1402M01550","50ETF沽2月1550","P","2014-01-21","2","90000018","SSE","1.550","2014-02-26","0.0850","1.474","0.0986","3.0000","0.1973","0.2085","0.0834","","","","",""
"209000000173","600104C1403M01100","上汽集团购3月1100","C","2014-01-21","2","10000085","SSE","11.000","2014-03-26","2.7080","12.680","0.1753","3.0000","0.3230","0.8679","1.8490","","","","",""
"209000000124","601318C1401M04250","中国平安购1月4250","C","2014-01-21","2","10000044","SSE","42.500","2014-01-22","0.0170","41.350","0.0027","3.0000","0.2883","0.3304","0.0084","","","","",""
"209000000199","510180C1406M01800","180ETF购6月1800","C","2014-01-21","2","90000103","SSE","1.800","2014-06-25","0.2060","1.899","0.4247","3.0000","0.1827","0.2863","0.1613","","","","",""
"209000000034","510050C1406M01600","50ETF购6月1600","C","2014-01-21","2","90000034","SSE","1.600","2014-06-25","0.0520","1.474","0.4247","3.0000","0.1973","0.2415","0.0365","","","","",""
"209000000203","600104C1406M01000","上汽集团购6月1000","C","2014-01-21","2","10000101","SSE","10.000","2014-06-25","3.7590","12.680","0.4247","3.0000","0.3230","0.7121","2.9414","","","","",""
"209000000204","600104P1406M01000","上汽集团沽6月1000","P","2014-01-21","2","10000102","SSE","10.000","2014-06-25","0.5700","12.680","0.4247","3.0000","0.3230","0.5501","0.1348","","","","",""
"209000000118","600104P1406M01400","上汽集团沽6月1400","P","2014-01-21","2","10000038","SSE","14.000","2014-06-25","2.0810","12.680","0.4247","3.0000","0.3230","0.4189","1.7737","","","","",""
"209000000192","510050P1406M01400","50ETF沽6月1400","P","2014-01-21","2","90000096","SSE","1.400","2014-06-25","0.0430","1.474","0.4247","3.0000","0.1973","0.2176","0.0363","","","","",""
"209000000167","510180C1406M01850","180ETF购6月1850","C","2014-01-21","2","90000087","SSE","1.850","2014-06-25","0.1770","1.899","0.4247","3.0000","0.1827","0.2849","0.1293","","","","",""
"209000000153","601318C1406M04000","中国平安购6月4000","C","2014-01-21","2","10000073","SSE","40.000","2014-06-25","4.4800","41.350","0.4247","3.0000","0.2883","0.3312","4.0437","","","","",""
"209000000129","601318P1401M04250","中国平安沽1月4250","P","2014-01-21","2","10000049","SSE","42.500","2014-01-22","1.2550","41.350","0.0027","3.0000","0.2883","0.5504","1.1550","","","","",""
"209000000041","510180C1401M01900","180ETF购1月1900","C","2014-01-21","2","90000041","SSE","1.900","2014-01-22","0.0060","1.899","0.0027","3.0000","0.1827","0.1629","0.0068","","","","",""
"209000000078","510180P1406M02000","180ETF沽6月2000","P","2014-01-21","2","90000078","SSE","2.000","2014-06-25","0.1690","1.899","0.4247","3.0000","0.1827","0.2537","0.1347","","","","",""
"209000000183","601318C1406M04750","中国平安购6月4750","C","2014-01-21","2","10000095","SSE","47.500","2014-06-25","1.5090","41.350","0.4247","3.0000","0.2883","0.3173","1.2404","","","","",""
"209000000023","510050C1403M01550","50ETF购3月1550","C","2014-01-21","2","90000023","SSE","1.550","2014-03-26","0.0300","1.474","0.1753","3.0000","0.1973","0.2292","0.0229","","","","",""
"209000000142","601318C1403M03750","中国平安购3月3750","C","2014-01-21","2","10000062","SSE","37.500","2014-03-26","4.6940","41.350","0.1753","3.0000","0.2883","0.3159","4.5647","","","","",""
"209000000014","510050C1402M01600","50ETF购2月1600","C","2014-01-21","2","90000014","SSE","1.600","2014-02-26","0.0080","1.474","0.0986","3.0000","0.1973","0.2331","0.0045","","","","",""
"209000000180","601318P1402M04750","中国平安沽2月4750","P","2014-01-21","2","10000092","SSE","47.500","2014-02-26","6.3420","41.350","0.0986","3.0000","0.2883","0.3787","6.1274","","","","",""
"209000000136","601318P1402M03500","中国平安沽2月3500","P","2014-01-21","2","10000056","SSE","35.000","2014-02-26","0.0950","41.350","0.0986","3.0000","0.2883","0.3388","0.0406","","","","",""
"209000000091","600104C1402M01200","上汽集团购2月1200","C","2014-01-21","2","10000011","SSE","12.000","2014-02-26","1.3810","12.680","0.0986","3.0000","0.3230","0.6375","0.9355","","","","",""
"209000000171","600104C1402M01100","上汽集团购2月1100","C","2014-01-21","2","10000083","SSE","11.000","2014-02-26","2.0690","12.680","0.0986","3.0000","0.3230","0.6673","1.7534","","","","",""
"209000000139","601318P1402M04250","中国平安沽2月4250","P","2014-01-21","2","10000059","SSE","42.500","2014-02-26","2.1490","41.350","0.0986","3.0000","0.2883","0.3022","2.0787","","","","",""
"209000000140","601318P1402M04500","中国平安沽2月4500","P","2014-01-21","2","10000060","SSE","45.000","2014-02-26","4.2220","41.350","0.0986","3.0000","0.2883","0.3685","3.9074","","","","",""
"209000000556","600104P1403M01000","上汽集团沽3月1000","P","2014-01-21","2","10000100","SSE","10.000","2014-03-26","0.1700","12.680","0.1753","3.0000","0.3230","0.5276","0.0219","","","","",""
"209000000162","510180P1401M01850","180ETF沽1月1850","P","2014-01-21","2","90000082","SSE","1.850","2014-01-22","0.0010","1.899","0.0027","3.0000","0.1827","0.3396","0.0000","","","","",""
"209000000127","601318P1401M03750","中国平安沽1月3750","P","2014-01-21","2","10000047","SSE","37.500","2014-01-22","0.0010","41.350","0.0027","3.0000","0.2883","0.0540","0.0000","","","","",""
"209000000008","510050P1401M01550","50ETF沽1月1550","P","2014-01-21","2","90000008","SSE","1.550","2014-01-22","0.0760","1.474","0.0027","3.0000","0.1973","0.1720","0.0759","","","","",""
"209000000175","600104C1406M01100","上汽集团购6月1100","C","2014-01-21","2","10000087","SSE","11.000","2014-06-25","2.9220","12.680","0.4247","3.0000","0.3230","0.6176","2.1503","","","","",""
"209000000184","601318P1406M04750","中国平安沽6月4750","P","2014-01-21","2","10000096","SSE","47.500","2014-06-25","6.8590","41.350","0.4247","3.0000","0.2883","0.2960","6.7890","","","","",""
"209000000035","510050C1406M01650","50ETF购6月1650","C","2014-01-21","2","90000035","SSE","1.650","2014-06-25","0.0380","1.474","0.4247","3.0000","0.1973","0.2393","0.0249","","","","",""
"209000000032","510050C1406M01500","50ETF购6月1500","C","2014-01-21","2","90000032","SSE","1.500","2014-06-25","0.0900","1.474","0.4247","3.0000","0.1973","0.2436","0.0723","","","","",""
"209000000143","601318C1403M04000","中国平安购3月4000","C","2014-01-21","2","10000063","SSE","40.000","2014-03-26","3.0080","41.350","0.1753","3.0000","0.2883","0.3158","2.8308","","","","",""
"209000000101","600104C1403M01200","上汽集团购3月1200","C","2014-01-21","2","10000021","SSE","12.000","2014-03-26","1.5180","12.680","0.1753","3.0000","0.3230","0.5398","1.0999","","","","",""
"209000000063","510180C1403M02000","180ETF购3月2000","C","2014-01-21","2","90000063","SSE","2.000","2014-03-26","0.0350","1.899","0.1753","3.0000","0.1827","0.2197","0.0247","","","","",""
"209000000027","510050P1403M01500","50ETF沽3月1500","P","2014-01-21","2","90000027","SSE","1.500","2014-03-26","0.0610","1.474","0.1753","3.0000","0.1973","0.2077","0.0585","","","","",""
"209000000146","601318P1403M03500","中国平安沽3月3500","P","2014-01-21","2","10000066","SSE","35.000","2014-03-26","0.3040","41.350","0.1753","3.0000","0.2883","0.3421","0.1589","","","","",""
"209000000105","600104C1403M01600","上汽集团购3月1600","C","2014-01-21","2","10000025","SSE","16.000","2014-03-26","0.1070","12.680","0.1753","3.0000","0.3230","0.4118","0.0367","","","","",""
"209000000106","600104P1403M01200","上汽集团沽3月1200","P","2014-01-21","2","10000026","SSE","12.000","2014-03-26","0.5530","12.680","0.1753","3.0000","0.3230","0.4262","0.3570","","","","",""
"209000000024","510050C1403M01600","50ETF购3月1600","C","2014-01-21","2","90000024","SSE","1.600","2014-03-26","0.0180","1.474","0.1753","3.0000","0.1973","0.2310","0.0120","","","","",""
"209000000025","510050C1403M01650","50ETF购3月1650","C","2014-01-21","2","90000025","SSE","1.650","2014-03-26","0.0080","1.474","0.1753","3.0000","0.1973","0.2155","0.0058","","","","",""
"209000000022","510050C1403M01500","50ETF购3月1500","C","2014-01-21","2","90000022","SSE","1.500","2014-03-26","0.0480","1.474","0.1753","3.0000","0.1973","0.2286","0.0403","","","","",""
"209000000161","510180C1401M01850","180ETF购1月1850","C","2014-01-21","2","90000081","SSE","1.850","2014-01-22","0.0490","1.899","0.0027","3.0000","0.1827","","0.0492","","","","",""
"209000000010","510050P1401M01650","50ETF沽1月1650","P","2014-01-21","2","90000010","SSE","1.650","2014-01-22","0.1750","1.474","0.0027","3.0000","0.1973","","0.1759","","","","",""
"209000000181","601318C1403M04750","中国平安购3月4750","C","2014-01-21","2","10000093","SSE","47.500","2014-03-26","0.4960","41.350","0.1753","3.0000","0.2883","0.3198","0.3622","","","","",""
"209000000060","510180P1402M02100","180ETF沽2月2100","P","2014-01-21","2","90000060","SSE","2.100","2014-02-26","0.1940","1.899","0.0986","3.0000","0.1827","","0.1969","","","","",""
"209000000015","510050C1402M01650","50ETF购2月1650","C","2014-01-21","2","90000015","SSE","1.650","2014-02-26","0.0040","1.474","0.0986","3.0000","0.1973","0.2431","0.0015","","","","",""
"209000000132","601318C1402M03750","中国平安购2月3750","C","2014-01-21","2","10000052","SSE","37.500","2014-02-26","4.2910","41.350","0.0986","3.0000","0.2883","0.3209","4.1991","","","","",""
"209000000020","510050P1402M01650","50ETF沽2月1650","P","2014-01-21","2","90000020","SSE","1.650","2014-02-26","0.1700","1.474","0.0986","3.0000","0.1973","","0.1726","","","","",""
"209000000138","601318P1402M04000","中国平安沽2月4000","P","2014-01-21","2","10000058","SSE","40.000","2014-02-26","1.2170","41.350","0.0986","3.0000","0.2883","0.3657","0.8478","","","","",""
"209000000056","510180P1402M01900","180ETF沽2月1900","P","2014-01-21","2","90000056","SSE","1.900","2014-02-26","0.0420","1.899","0.0986","3.0000","0.1827","0.1863","0.0411","","","","",""
"209000000093","600104C1402M01400","上汽集团购2月1400","C","2014-01-21","2","10000013","SSE","14.000","2014-02-26","0.3330","12.680","0.0986","3.0000","0.3230","0.4913","0.1241","","","","",""
"209000000100","600104P1402M01600","上汽集团沽2月1600","P","2014-01-21","2","10000020","SSE","16.000","2014-02-26","3.8940","12.680","0.0986","3.0000","0.3230","1.0151","3.2786","","","","",""
"209000000552","510050P1402M01350","50ETF沽2月1350","P","2014-01-21","2","90000106","SSE","1.350","2014-02-26","0.0040","1.474","0.0986","3.0000","0.1973","0.2160","0.0028","","","","",""
"209000000019","510050P1402M01600","50ETF沽2月1600","P","2014-01-21","2","90000019","SSE","1.600","2014-02-26","0.1250","1.474","0.0986","3.0000","0.1973","0.1872","0.1258","","","","",""
"209000000036","510050P1406M01450","50ETF沽6月1450","P","2014-01-21","2","90000036","SSE","1.450","2014-06-25","0.0630","1.474","0.4247","3.0000","0.1973","0.2185","0.0552","","","","",""
"209000000158","601318P1406M04000","中国平安沽6月4000","P","2014-01-21","2","10000078","SSE","40.000","2014-06-25","2.3300","41.350","0.4247","3.0000","0.2883","0.3024","2.1873","","","","",""
"209000000200","510180P1406M01800","180ETF沽6月1800","P","2014-01-21","2","90000104","SSE","1.800","2014-06-25","0.0720","1.899","0.4247","3.0000","0.1827","0.2587","0.0395","","","","",""
"209000000040","510050P1406M01650","50ETF沽6月1650","P","2014-01-21","2","90000040","SSE","1.650","2014-06-25","0.1810","1.474","0.4247","3.0000","0.1973","0.2008","0.1800","","","","",""
